Date,Hour,NO2-ug-per-m3
2019-11-09,23,54
2019-11-09,24,52
2019-11-10,01,44
2019-11-10,02,40
2019-11-10,03,36
2019-11-10,04,34
2019-11-10,05,34
2019-11-10,06,37
2019-11-10,07,32
2019-11-10,08,32
2019-11-10,09,28
2019-11-10,10,26
2019-11-10,11,29
2019-11-10,12,30
2019-11-10,13,42
2019-11-10,14,26
2019-11-10,15,32
2019-11-10,16,69
2019-11-10,17,91
2019-11-10,18,60
2019-11-10,19,50
2019-11-10,20,31
2019-11-10,21,27
2019-11-10,22,22
2019-11-10,23,19
2019-11-10,24,15
2019-11-11,01,15
2019-11-11,02,15
2019-11-11,03,19
2019-11-11,04,22
2019-11-11,05,26
2019-11-11,06,40
2019-11-11,07,43
2019-11-11,08,42
2019-11-11,09,51
2019-11-11,10,42
2019-11-11,11,38
2019-11-11,12,28
2019-11-11,13,36
2019-11-11,14,35
2019-11-11,15,39
2019-11-11,16,50
2019-11-11,17,41
2019-11-11,18,28
2019-11-11,19,28
2019-11-11,20,22
2019-11-11,21,17
2019-11-11,22,14
2019-11-11,23,14
2019-11-11,24,13
2019-11-12,01,13
2019-11-12,02,12
2019-11-12,03,11
2019-11-12,04,13
2019-11-12,05,17
2019-11-12,06,28
2019-11-12,07,35
2019-11-12,08,38
2019-11-12,09,40
2019-11-12,10,34
2019-11-12,11,33
2019-11-12,12,21
2019-11-12,13,23
2019-11-12,14,31
2019-11-12,15,45
2019-11-12,16,53
2019-11-12,17,87
2019-11-12,18,88
2019-11-12,19,82
2019-11-12,20,55
2019-11-12,21,31
2019-11-12,22,20
2019-11-12,23,25
2019-11-12,24,23
2019-11-13,01,17
2019-11-13,02,17
2019-11-13,03,26
2019-11-13,04,19
2019-11-13,05,31
2019-11-13,06,56
2019-11-13,07,79
2019-11-13,08,68
2019-11-13,09,55
2019-11-13,10,43
2019-11-13,11,36
2019-11-13,12,41
2019-11-13,13,41
2019-11-13,14,44
2019-11-13,15,46
2019-11-13,16,43
2019-11-13,17,41
2019-11-13,18,40
2019-11-13,19,38
2019-11-13,20,34
2019-11-13,21,31
2019-11-13,22,26
2019-11-13,23,23
2019-11-13,24,22
2019-11-14,01,19
2019-11-14,02,20
2019-11-14,03,21
2019-11-14,04,21
2019-11-14,05,30
2019-11-14,06,45
2019-11-14,07,70
2019-11-14,08,98
2019-11-14,09,87
2019-11-14,10,57
2019-11-14,11,57
2019-11-14,12,54
2019-11-14,13,46
2019-11-14,14,58
2019-11-14,15,73
2019-11-14,16,84
2019-11-14,3-1-17
2019-11-14,18,98
2019-11-14,19,71
2019-11-14,20,65
2019-11-14,21,58
2019-11-14,22,51
2019-11-14,23,42
2019-11-14,24,33
2019-11-15,01,24
2019-11-15,02,19
2019-11-15,03,14
2019-11-15,04,17
2019-11-15,05,21
2019-11-15,06,38
2019-11-15,07,56
2019-11-15,08,60
2019-11-15,09,57
2019-11-15,10,56
2019-11-15,11,52
2019-11-15,12,52
2019-11-15,13,58
2019-11-15,14,67
2019-11-15,15,78
2019-11-15,16,69
2019-11-15,17,62
2019-11-15,18,71
2019-11-15,19,68
2019-11-15,20,54
2019-11-15,21,50
2019-11-15,22,50
2019-11-15,23,52
2019-11-15,24,45
2019-11-16,01,40
2019-11-16,02,39
2019-11-16,03,34
2019-11-16,04,22
2019-11-16,05,34
2019-11-16,06,45
2019-11-16,07,42
2019-11-16,08,51
2019-11-16,09,59
2019-11-16,10,71
2019-11-16,11,69
2019-11-16,12,61
2019-11-16,13,34
2019-11-16,14,24
2019-11-16,15,22
2019-11-16,16,21
2019-11-16,17,24
2019-11-16,18,26
2019-11-16,19,25
2019-11-16,20,18
2019-11-16,21,15
2019-11-16,22,16
2019-11-16,23,13
2019-11-16,24,13
2019-11-17,01,17
2019-11-17,02,23
2019-11-17,03,24
2019-11-17,04,21
2019-11-17,05,22
2019-11-17,06,22
2019-11-17,07,22
2019-11-17,08,20
2019-11-17,09,24
2019-11-17,10,25
2019-11-17,11,32
2019-11-17,12,47
2019-11-17,13,59
2019-11-17,14,73
2019-11-17,15,82
2019-11-17,16,87
2019-11-17,17,84
2019-11-17,18,83
2019-11-17,19,68
2019-11-17,20,69
2019-11-17,21,62
2019-11-17,22,40
2019-11-17,23,30
2019-11-17,24,20
2019-11-18,01,17
2019-11-18,02,18
2019-11-18,03,25
2019-11-18,04,27
2019-11-18,05,46
2019-11-18,06,64
2019-11-18,07,92
2019-11-18,5-1-08
2019-11-18,09,98
2019-11-18,10,69
2019-11-18,11,59
2019-11-18,12,60
2019-11-18,13,65
2019-11-18,14,68
2019-11-18,15,63
2019-11-18,16,48
2019-11-18,17,48
2019-11-18,18,38
2019-11-18,19,38
2019-11-18,20,23
2019-11-18,21,21
2019-11-18,22,22
2019-11-18,23,20
2019-11-18,24,19
2019-11-19,01,17
2019-11-19,02,19
2019-11-19,03,18
2019-11-19,04,18
2019-11-19,05,20
2019-11-19,06,46
2019-11-19,07,86
2019-11-19,08,57
2019-11-19,09,38
2019-11-19,10,29
2019-11-19,11,28
2019-11-19,12,29
2019-11-19,13,24
2019-11-19,14,39
2019-11-19,15,43
2019-11-19,16,41
2019-11-19,17,42
2019-11-19,18,36
2019-11-19,19,31
2019-11-19,20,32
2019-11-19,21,29
2019-11-19,22,30
2019-11-19,23,27
2019-11-19,24,20
2019-11-20,01,-
2019-11-20,02,21
2019-11-20,03,20
2019-11-20,04,21
2019-11-20,05,40
2019-11-20,06,62
2019-11-20,07,73
2019-11-20,08,97
2019-11-20,09,86
2019-11-20,10,84
2019-11-20,11,85
2019-11-20,12,92
2019-11-20,13,95
2019-11-20,1-1-14
2019-11-20,6-1-15
2019-11-20,16,93
2019-11-20,17,89
2019-11-20,18,90
2019-11-20,19,80
2019-11-20,20,61
2019-11-20,21,45
2019-11-20,22,40
2019-11-20,23,39
2019-11-20,24,31
2019-11-21,01,28
2019-11-21,02,27
2019-11-21,03,32
2019-11-21,04,39
2019-11-21,05,45
2019-11-21,06,70
2019-11-21,2-1-07
2019-11-21,8-1-08
2019-11-21,5-1-09
2019-11-21,10,93
2019-11-21,11,93
2019-11-21,12,87
2019-11-21,13,87
2019-11-21,14,73
2019-11-21,15,85
2019-11-21,16,99
2019-11-21,17,91
2019-11-21,18,74
2019-11-21,19,66
2019-11-21,20,53
2019-11-21,21,39
2019-11-21,22,43
2019-11-21,23,40
2019-11-21,24,31
2019-11-22,01,25
2019-11-22,02,-
2019-11-22,03,-
2019-11-22,04,17
2019-11-22,05,20
2019-11-22,06,32
2019-11-22,07,46
2019-11-22,08,35
2019-11-22,09,39
2019-11-22,10,42
2019-11-22,11,43
2019-11-22,12,47
2019-11-22,13,53
2019-11-22,14,64
2019-11-22,15,66
2019-11-22,16,60
2019-11-22,17,49
2019-11-22,18,56
2019-11-22,19,46
2019-11-22,20,30
2019-11-22,21,32
2019-11-22,22,32
2019-11-22,23,32
2019-11-22,24,27
2019-11-23,01,20
2019-11-23,02,14
2019-11-23,03,12
2019-11-23,04,10
2019-11-23,05,13
2019-11-23,06,17
2019-11-23,07,18
2019-11-23,08,29
2019-11-23,09,36
2019-11-23,10,44
2019-11-23,11,42
2019-11-23,12,36
2019-11-23,13,36
2019-11-23,14,39
2019-11-23,15,42
2019-11-23,16,38
2019-11-23,17,37
2019-11-23,18,35
2019-11-23,19,35
2019-11-23,20,29
2019-11-23,21,29
2019-11-23,22,24
2019-11-23,23,13
2019-11-23,24,12
2019-11-24,01,12
2019-11-24,02,10
2019-11-24,03,10
2019-11-24,04,11
2019-11-24,05,11
2019-11-24,06,14
2019-11-24,07,13
2019-11-24,08,11
2019-11-24,09,14
2019-11-24,10,23
2019-11-24,11,25
2019-11-24,12,27
2019-11-24,13,30
2019-11-24,14,38
2019-11-24,15,38
2019-11-24,16,42
2019-11-24,17,38
2019-11-24,18,37
2019-11-24,19,39
2019-11-24,20,32
2019-11-24,21,-
2019-11-24,22,-
2019-11-24,23,24
2019-11-24,24,16
2019-11-25,01,11
2019-11-25,02,10
2019-11-25,03,15
2019-11-25,04,23
2019-11-25,05,34
2019-11-25,06,51
2019-11-25,07,62
2019-11-25,08,64
2019-11-25,09,76
2019-11-25,10,59
2019-11-25,11,56
2019-11-25,12,50
2019-11-25,13,48
2019-11-25,14,52
2019-11-25,15,56
2019-11-25,16,56
2019-11-25,17,52
2019-11-25,18,39
2019-11-25,19,36
2019-11-25,20,31
2019-11-25,21,31
2019-11-25,22,32
2019-11-25,23,22
2019-11-25,24,14
2019-11-26,01,18
2019-11-26,02,16
2019-11-26,03,15
2019-11-26,04,17
2019-11-26,05,22
2019-11-26,06,32
2019-11-26,07,35
2019-11-26,08,36
2019-11-26,09,34
2019-11-26,10,42
2019-11-26,11,40
2019-11-26,12,42
2019-11-26,13,37
2019-11-26,14,35
2019-11-26,15,43
2019-11-26,16,44
2019-11-26,17,43
2019-11-26,18,43
2019-11-26,19,39
2019-11-26,20,35
2019-11-26,21,33
2019-11-26,22,32
2019-11-26,23,31
2019-11-26,24,-
2019-11-27,01,22
2019-11-27,02,21
2019-11-27,03,22
2019-11-27,04,22
2019-11-27,05,30
2019-11-27,06,44
2019-11-27,07,73
2019-11-27,08,76
2019-11-27,09,67
2019-11-27,10,59
2019-11-27,11,48
2019-11-27,12,46
2019-11-27,13,45
2019-11-27,14,44
2019-11-27,15,37
2019-11-27,16,40
2019-11-27,17,44
2019-11-27,18,43
2019-11-27,19,43
2019-11-27,20,39
2019-11-27,21,31
2019-11-27,22,27
2019-11-27,23,22
2019-11-27,24,18
2019-11-28,01,15
2019-11-28,02,11
2019-11-28,03,11
2019-11-28,04,11
2019-11-28,05,13
2019-11-28,06,14
2019-11-28,07,23
2019-11-28,08,30
2019-11-28,09,31
2019-11-28,10,29
2019-11-28,11,26
2019-11-28,12,27
2019-11-28,13,31
2019-11-28,14,32
2019-11-28,15,39
2019-11-28,16,47
2019-11-28,17,54
2019-11-28,18,62
2019-11-28,19,52
2019-11-28,20,35
2019-11-28,21,26
2019-11-28,22,20
2019-11-28,23,17
2019-11-28,24,12
2019-11-29,01,8
2019-11-29,02,7
2019-11-29,03,8
2019-11-29,04,10
2019-11-29,05,19
2019-11-29,06,38
2019-11-29,07,59
2019-11-29,08,66
2019-11-29,09,64
2019-11-29,10,73
2019-11-29,11,66
2019-11-29,12,77
2019-11-29,13,96
2019-11-29,14,96
2019-11-29,2-1-15
2019-11-29,8-1-16
2019-11-29,4-1-17
2019-11-29,3-1-18
2019-11-29,3-1-19
2019-11-29,7-1-20
2019-11-29,21,99
2019-11-29,22,69
2019-11-29,23,65
2019-11-29,24,68
2019-11-30,01,51
2019-11-30,02,34
2019-11-30,03,27
2019-11-30,04,41
2019-11-30,05,45
2019-11-30,06,60
2019-11-30,07,34
2019-11-30,08,72
2019-11-30,09,94
2019-11-30,10,84
2019-11-30,11,71
2019-11-30,12,59
2019-11-30,13,57
2019-11-30,14,59
2019-11-30,15,67
2019-11-30,16,76
2019-11-30,17,87
2019-11-30,18,87
2019-11-30,19,96
2019-11-30,20,90
2019-11-30,21,80
2019-11-30,22,68
2019-11-30,23,50
2019-11-30,24,53
2019-12-01,01,54
2019-12-01,02,47
2019-12-01,03,39
2019-12-01,04,22
2019-12-01,05,31
2019-12-01,06,44
2019-12-01,07,30
2019-12-01,08,29
2019-12-01,09,42
2019-12-01,10,52
2019-12-01,11,61
2019-12-01,12,63
2019-12-01,13,64
2019-12-01,14,60
2019-12-01,15,49
2019-12-01,16,62
2019-12-01,17,53
2019-12-01,18,43
2019-12-01,19,48
2019-12-01,20,45
2019-12-01,21,42
2019-12-01,22,35
2019-12-01,23,35
2019-12-01,24,26
2019-12-02,01,25
2019-12-02,02,21
2019-12-02,03,24
2019-12-02,04,20
2019-12-02,05,40
2019-12-02,06,79
2019-12-02,5-1-07
2019-12-02,1-1-08
2019-12-02,3-1-09
2019-12-02,10,81
2019-12-02,11,89
2019-12-02,0-1-12
2019-12-02,13,77
2019-12-02,14,86
2019-12-02,15,93
2019-12-02,0-1-16
2019-12-02,5-1-17
2019-12-02,3-1-18
2019-12-02,3-1-19
2019-12-02,20,99
2019-12-02,21,78
2019-12-02,22,50
2019-12-02,23,59
2019-12-02,24,55
2019-12-03,01,45
2019-12-03,02,37
2019-12-03,03,37
2019-12-03,04,40
2019-12-03,05,61
2019-12-03,06,85
2019-12-03,1-1-07
2019-12-03,08,91
2019-12-03,09,82
2019-12-03,10,61
2019-12-03,11,52
2019-12-03,12,49
2019-12-03,13,60
2019-12-03,14,41
2019-12-03,15,40
2019-12-03,16,43
2019-12-03,17,43
2019-12-03,18,33
2019-12-03,19,40
2019-12-03,20,25
2019-12-03,21,22
2019-12-03,22,19
2019-12-03,23,19
2019-12-03,24,17
2019-12-04,01,16
2019-12-04,02,21
2019-12-04,03,24
2019-12-04,04,27
2019-12-04,05,33
2019-12-04,06,42
2019-12-04,07,56
2019-12-04,08,51
2019-12-04,09,47
2019-12-04,10,47
2019-12-04,11,43
2019-12-04,12,44
2019-12-04,13,40
2019-12-04,14,45
2019-12-04,15,45
2019-12-04,16,49
2019-12-04,17,54
2019-12-04,18,45
2019-12-04,19,48
2019-12-04,20,38
2019-12-04,21,29
2019-12-04,22,25
2019-12-04,23,26
2019-12-04,24,23
2019-12-05,01,19
2019-12-05,02,25
2019-12-05,03,33
2019-12-05,04,37
2019-12-05,05,41
2019-12-05,06,50
2019-12-05,07,58
2019-12-05,08,75
2019-12-05,09,53
2019-12-05,10,49
2019-12-05,11,44
2019-12-05,12,44
2019-12-05,13,43
2019-12-05,14,40
2019-12-05,15,49
2019-12-05,16,48
2019-12-05,17,53
2019-12-05,18,50
2019-12-05,19,45
2019-12-05,20,40
2019-12-05,21,39
2019-12-05,22,41
2019-12-05,23,36
2019-12-05,24,31
2019-12-06,01,28
2019-12-06,02,26
2019-12-06,03,17
2019-12-06,04,12
2019-12-06,05,11
2019-12-06,06,16
2019-12-06,07,24
2019-12-06,08,28
2019-12-06,09,25
2019-12-06,10,23
2019-12-06,11,24
2019-12-06,12,27
2019-12-06,13,26
2019-12-06,14,28
2019-12-06,15,30
2019-12-06,16,32
2019-12-06,17,32
2019-12-06,18,29
2019-12-06,19,27
2019-12-06,20,23
2019-12-06,21,20
2019-12-06,22,16
2019-12-06,23,15
2019-12-06,24,12
2019-12-07,01,11
2019-12-07,02,10
2019-12-07,03,10
2019-12-07,04,9
2019-12-07,05,9
2019-12-07,06,14
2019-12-07,07,10
2019-12-07,08,15
2019-12-07,09,29
2019-12-07,10,44
2019-12-07,11,48
2019-12-07,12,47
2019-12-07,13,41
2019-12-07,14,42
2019-12-07,15,42
2019-12-07,16,44
2019-12-07,17,47
2019-12-07,18,41
2019-12-07,19,33
2019-12-07,20,24
2019-12-07,21,17
2019-12-07,22,14
2019-12-07,23,10
2019-12-07,24,8
2019-12-08,01,8
2019-12-08,02,9
2019-12-08,03,8
2019-12-08,04,7
2019-12-08,05,7
2019-12-08,06,7
2019-12-08,07,4
2019-12-08,08,4
2019-12-08,09,7
2019-12-08,10,9
2019-12-08,11,9
2019-12-08,12,10
2019-12-08,13,10
2019-12-08,14,11
2019-12-08,15,16
2019-12-08,16,14
2019-12-08,17,13
2019-12-08,18,15
2019-12-08,19,13
2019-12-08,20,13
2019-12-08,21,11
2019-12-08,22,8
2019-12-08,23,8
2019-12-08,24,7
2019-12-09,01,5
2019-12-09,02,4
2019-12-09,03,4
2019-12-09,04,6
2019-12-09,05,9
2019-12-09,06,19
2019-12-09,07,26
2019-12-09,08,33
2019-12-09,09,29
2019-12-09,10,25
2019-12-09,11,28
2019-12-09,12,26
2019-12-09,13,30
2019-12-09,14,31
2019-12-09,15,45
2019-12-09,16,70
2019-12-09,17,98
2019-12-09,18,79
2019-12-09,19,49
2019-12-09,20,40
2019-12-09,21,36
2019-12-09,22,31
2019-12-09,23,28
2019-12-09,24,22
2019-12-10,01,21
2019-12-10,02,28
2019-12-10,03,33
2019-12-10,04,24
2019-12-10,05,48
2019-12-10,1-1-06
2019-12-10,1-1-07
2019-12-10,8-1-08
2019-12-10,5-1-09
2019-12-10,6-1-10
2019-12-10,6-1-11
2019-12-10,12,75
2019-12-10,13,82
2019-12-10,14,49
2019-12-10,15,48
2019-12-10,16,54
2019-12-10,17,53
2019-12-10,18,47
2019-12-10,19,42
2019-12-10,20,42
2019-12-10,21,31
2019-12-10,22,24
2019-12-10,23,18
2019-12-10,24,14
2019-12-11,01,13
2019-12-11,02,13
2019-12-11,03,10
2019-12-11,04,7
2019-12-11,05,9
2019-12-11,06,12
2019-12-11,07,24
2019-12-11,08,26
2019-12-11,09,33
2019-12-11,10,38
2019-12-11,11,37
2019-12-11,12,36
2019-12-11,13,39
2019-12-11,14,48
2019-12-11,15,54
2019-12-11,16,59
2019-12-11,17,54
2019-12-11,18,53
2019-12-11,19,67
2019-12-11,20,57
2019-12-11,21,50
2019-12-11,22,49
2019-12-11,23,35
2019-12-11,24,24
2019-12-12,01,23
2019-12-12,02,25
2019-12-12,03,23
2019-12-12,04,27
2019-12-12,05,30
2019-12-12,06,47
2019-12-12,07,56
2019-12-12,08,85
2019-12-12,09,72
2019-12-12,10,47
2019-12-12,11,41
2019-12-12,12,38
2019-12-12,13,37
2019-12-12,14,38
2019-12-12,15,41
2019-12-12,16,46
2019-12-12,17,52
2019-12-12,18,63
2019-12-12,19,61
2019-12-12,20,44
2019-12-12,21,41
2019-12-12,22,30
2019-12-12,23,26
2019-12-12,24,19
2019-12-13,01,17
2019-12-13,02,14
2019-12-13,03,12
2019-12-13,04,13
2019-12-13,05,19
2019-12-13,06,36
2019-12-13,07,50
2019-12-13,08,45
2019-12-13,09,49
2019-12-13,10,45
2019-12-13,11,49
2019-12-13,12,48
2019-12-13,13,51
2019-12-13,14,56
2019-12-13,15,79
2019-12-13,16,89
2019-12-13,17,90
2019-12-13,18,69
2019-12-13,19,59
2019-12-13,20,58
2019-12-13,21,47
2019-12-13,22,34
2019-12-13,23,31
2019-12-13,24,29
2019-12-14,01,27
2019-12-14,02,23
2019-12-14,03,20
2019-12-14,04,23
2019-12-14,05,27
2019-12-14,06,30
2019-12-14,07,26
2019-12-14,08,25
2019-12-14,09,24
2019-12-14,10,26
2019-12-14,11,31
2019-12-14,12,22
2019-12-14,13,22
2019-12-14,14,24
2019-12-14,15,24
2019-12-14,16,20
2019-12-14,17,20
2019-12-14,18,20
2019-12-14,19,20
2019-12-14,20,17
2019-12-14,21,13
2019-12-14,22,12
2019-12-14,23,8
2019-12-14,24,8
2019-12-15,01,7
2019-12-15,02,7
2019-12-15,03,6
2019-12-15,04,7
2019-12-15,05,9
2019-12-15,06,12
2019-12-15,07,11
2019-12-15,08,11
2019-12-15,09,9
2019-12-15,10,10
2019-12-15,11,11
2019-12-15,12,12
2019-12-15,13,8
2019-12-15,14,9
2019-12-15,15,9
2019-12-15,16,9
2019-12-15,17,12
2019-12-15,18,15
2019-12-15,19,15
2019-12-15,20,16
2019-12-15,21,15
2019-12-15,22,12
2019-12-15,23,14
2019-12-15,24,9
2019-12-16,01,7
2019-12-16,02,7
2019-12-16,03,8
2019-12-16,04,9
2019-12-16,05,18
2019-12-16,06,31
2019-12-16,07,34
2019-12-16,08,44
2019-12-16,09,47
2019-12-16,10,46
2019-12-16,11,57
2019-12-16,12,36
2019-12-16,13,34
2019-12-16,14,41
2019-12-16,15,40
2019-12-16,16,42
2019-12-16,17,46
2019-12-16,18,50
2019-12-16,19,53
2019-12-16,20,62
2019-12-16,21,59
2019-12-16,22,70
2019-12-16,23,56
2019-12-16,24,42
2019-12-17,01,35
2019-12-17,02,38
2019-12-17,03,30
2019-12-17,04,37
2019-12-17,05,52
2019-12-17,06,66
2019-12-17,07,85
2019-12-17,08,99
2019-12-17,09,79
2019-12-17,10,57
2019-12-17,11,51
2019-12-17,12,45
2019-12-17,13,51
2019-12-17,14,58
2019-12-17,15,55
2019-12-17,16,57
2019-12-17,17,56
2019-12-17,18,51
2019-12-17,19,40
2019-12-17,20,30
2019-12-17,21,23
2019-12-17,22,21
2019-12-17,23,23
2019-12-17,24,23
2019-12-18,01,19
2019-12-18,02,11
2019-12-18,03,9
2019-12-18,04,7
2019-12-18,05,22
2019-12-18,06,32
2019-12-18,07,44
2019-12-18,08,54
2019-12-18,09,42
2019-12-18,10,41
2019-12-18,11,36
2019-12-18,12,33
2019-12-18,13,38
2019-12-18,14,42
2019-12-18,15,43
2019-12-18,16,58
2019-12-18,17,52
2019-12-18,18,55
2019-12-18,19,77
2019-12-18,20,65
2019-12-18,21,45
2019-12-18,22,42
2019-12-18,23,53
2019-12-18,24,37
2019-12-19,01,23
2019-12-19,02,16
2019-12-19,03,14
2019-12-19,04,18
2019-12-19,05,29
2019-12-19,06,44
2019-12-19,07,48
2019-12-19,08,50
2019-12-19,09,-
2019-12-19,10,-
2019-12-19,11,42
2019-12-19,12,34
2019-12-19,13,42
2019-12-19,14,41
2019-12-19,15,54
2019-12-19,16,75
2019-12-19,17,72
2019-12-19,18,47
2019-12-19,19,38
2019-12-19,20,29
2019-12-19,21,26
2019-12-19,22,26
2019-12-19,23,24
2019-12-19,24,20
2019-12-20,01,19
2019-12-20,02,17
2019-12-20,03,15
2019-12-20,04,14
2019-12-20,05,19
2019-12-20,06,34
2019-12-20,07,49
2019-12-20,08,57
2019-12-20,09,52
2019-12-20,10,-
2019-12-20,11,50
2019-12-20,12,57
2019-12-20,13,50
2019-12-20,14,46
2019-12-20,15,49
2019-12-20,16,45
2019-12-20,17,51
2019-12-20,18,45
2019-12-20,19,43
2019-12-20,20,39
2019-12-20,21,27
2019-12-20,22,28
2019-12-20,23,24
2019-12-20,24,24
2019-12-21,01,21
2019-12-21,02,16
2019-12-21,03,12
2019-12-21,04,14
2019-12-21,05,13
2019-12-21,06,16
2019-12-21,07,16
2019-12-21,08,23
2019-12-21,09,42
2019-12-21,10,34
2019-12-21,11,39
2019-12-21,12,32
2019-12-21,13,48
2019-12-21,14,45
2019-12-21,15,73
2019-12-21,16,82
2019-12-21,17,85
2019-12-21,18,57
2019-12-21,19,47
2019-12-21,20,34
2019-12-21,21,21
2019-12-21,22,22
2019-12-21,23,30
2019-12-21,24,29
2019-12-22,01,23
2019-12-22,02,20
2019-12-22,03,16
2019-12-22,04,17
2019-12-22,05,23
2019-12-22,06,25
2019-12-22,07,21
2019-12-22,08,25
2019-12-22,09,21
2019-12-22,10,25
2019-12-22,11,35
2019-12-22,12,36
2019-12-22,13,41
2019-12-22,14,37
2019-12-22,15,38
2019-12-22,16,47
2019-12-22,17,43
2019-12-22,18,34
2019-12-22,19,31
2019-12-22,20,28
2019-12-22,21,29
2019-12-22,22,21
2019-12-22,23,26
2019-12-22,24,20
2019-12-23,01,20
2019-12-23,02,18
2019-12-23,03,16
2019-12-23,04,13
2019-12-23,05,21
2019-12-23,06,27
2019-12-23,07,27
2019-12-23,08,36
2019-12-23,09,30
2019-12-23,10,30
2019-12-23,11,30
2019-12-23,12,27
2019-12-23,13,35
2019-12-23,14,30
2019-12-23,15,32
2019-12-23,16,36
2019-12-23,17,38
2019-12-23,18,43
2019-12-23,19,34
2019-12-23,20,32
2019-12-23,21,27
2019-12-23,22,15
2019-12-23,23,12
2019-12-23,24,10
2019-12-24,01,11
2019-12-24,02,7
2019-12-24,03,8
2019-12-24,04,8
2019-12-24,05,12
2019-12-24,06,12
2019-12-24,07,12
2019-12-24,08,13
2019-12-24,09,15
2019-12-24,10,21
2019-12-24,11,29
2019-12-24,12,27
2019-12-24,13,36
2019-12-24,14,40
2019-12-24,15,60
2019-12-24,16,66
2019-12-24,17,49
2019-12-24,18,60
2019-12-24,19,74
2019-12-24,20,71
2019-12-24,21,66
2019-12-24,22,66
2019-12-24,23,78
2019-12-24,24,74
2019-12-25,01,61
2019-12-25,02,35
2019-12-25,03,31
2019-12-25,04,28
2019-12-25,05,26
2019-12-25,06,25
2019-12-25,07,18
2019-12-25,08,29
2019-12-25,09,23
2019-12-25,10,24
2019-12-25,11,32
2019-12-25,12,49
2019-12-25,13,54
2019-12-25,14,61
2019-12-25,15,68
2019-12-25,16,76
2019-12-25,17,72
2019-12-25,18,67
2019-12-25,19,54
2019-12-25,20,33
2019-12-25,21,33
2019-12-25,22,27
2019-12-25,23,22
2019-12-25,24,21
2019-12-26,01,14
2019-12-26,02,11
2019-12-26,03,9
2019-12-26,04,8
2019-12-26,05,14
2019-12-26,06,17
2019-12-26,07,14
2019-12-26,08,19
2019-12-26,09,19
2019-12-26,10,34
2019-12-26,11,64
2019-12-26,12,53
2019-12-26,13,54
2019-12-26,14,44
2019-12-26,15,73
2019-12-26,16,84
2019-12-26,17,94
2019-12-26,18,88
2019-12-26,19,80
2019-12-26,20,74
2019-12-26,21,70
2019-12-26,22,72
2019-12-26,23,54
2019-12-26,24,64
2019-12-27,01,49
2019-12-27,02,45
2019-12-27,03,34
2019-12-27,04,22
2019-12-27,05,40
2019-12-27,06,52
2019-12-27,07,47
2019-12-27,08,54
2019-12-27,09,64
2019-12-27,10,75
2019-12-27,11,81
2019-12-27,12,73
2019-12-27,13,77
2019-12-27,14,85
2019-12-27,15,91
2019-12-27,16,94
2019-12-27,17,93
2019-12-27,18,94
2019-12-27,2-1-19
2019-12-27,20,91
2019-12-27,21,81
2019-12-27,22,59
2019-12-27,23,71
2019-12-27,24,57
2019-12-28,01,59
2019-12-28,02,52
2019-12-28,03,44
2019-12-28,04,47
2019-12-28,05,48
2019-12-28,06,65
2019-12-28,07,52
2019-12-28,08,56
2019-12-28,09,69
2019-12-28,10,80
2019-12-28,11,84
2019-12-28,12,72
2019-12-28,13,59
2019-12-28,14,54
2019-12-28,15,57
2019-12-28,16,61
2019-12-28,17,46
2019-12-28,18,55
2019-12-28,19,38
2019-12-28,20,28
2019-12-28,21,21
2019-12-28,22,17
2019-12-28,23,21
2019-12-28,24,18
2019-12-29,01,17
2019-12-29,02,20
2019-12-29,03,22
2019-12-29,04,25
2019-12-29,05,24
2019-12-29,06,24
2019-12-29,07,26
2019-12-29,08,26
2019-12-29,09,28
2019-12-29,10,26
2019-12-29,11,28
2019-12-29,12,27
2019-12-29,13,25
2019-12-29,14,26
2019-12-29,15,27
2019-12-29,16,27
2019-12-29,17,28
2019-12-29,18,28
2019-12-29,19,28
2019-12-29,20,25
2019-12-29,21,25
2019-12-29,22,24
2019-12-29,23,21
2019-12-29,24,20
2019-12-30,01,18
2019-12-30,02,18
2019-12-30,03,17
2019-12-30,04,17
2019-12-30,05,19
2019-12-30,06,22
2019-12-30,07,24
2019-12-30,08,30
2019-12-30,09,29
2019-12-30,10,32
2019-12-30,11,33
2019-12-30,12,33
2019-12-30,13,33
2019-12-30,14,31
2019-12-30,15,33
2019-12-30,16,35
2019-12-30,17,41
2019-12-30,18,36
2019-12-30,19,36
2019-12-30,20,34
2019-12-30,21,35
2019-12-30,22,33
2019-12-30,23,31
2019-12-30,24,27
2019-12-31,01,25
2019-12-31,02,13
2019-12-31,03,8
2019-12-31,04,14
2019-12-31,05,15
2019-12-31,06,28
2019-12-31,07,22
2019-12-31,08,32
2019-12-31,09,37
2019-12-31,10,37
2019-12-31,11,44
2019-12-31,12,52
2019-12-31,13,54
2019-12-31,14,49
2019-12-31,15,55
2019-12-31,16,62
2019-12-31,17,65
2019-12-31,18,73
2019-12-31,19,88
2019-12-31,20,76
2019-12-31,21,60
2019-12-31,22,36
2019-12-31,23,35
2019-12-31,24,44
,,
,,
