Date,Hour,NO2-ug-per-m3,Cars-Direction-1,Cars-Direction-2,Cars-Total,Day-Of-Week,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,SchoolHoliday,wind_meters_per_second,rain_millimeters,did_it_rain,air_temp_deg_c,relative_humidity_percent,e5,e10,diesel,Number of vessels
2019-03-02,4,33,13,14,27,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0,3.0,85.0,1.4516315789473702,1.43163157894737,1.35952631578947,4
2019-03-02,5,45,20,27,47,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0,3.3,81.0,1.43831034482759,1.4114137931034498,1.34468965517241,7
2019-03-02,6,51,53,42,95,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,0,3.2,81.0,1.417046875,1.39290625,1.31978125,10
2019-03-02,7,56,79,62,141,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,0,3.3,81.0,1.37891452991453,1.3526752136752098,1.3013076923076898,15
2019-03-02,8,41,144,106,250,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,0,4.0,78.0,1.35867948717949,1.33258974358974,1.2940641025641,14
2019-03-02,9,53,63,49,112,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0,4.6,75.0,1.33647126436782,1.31279310344828,1.28359770114943,9
2019-03-02,10,65,421,368,789,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0,4.9,72.0,1.33258333333333,1.3090000000000002,1.2785,11
2019-03-02,11,48,487,463,950,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,0,5.7,68.0,1.3536198830409398,1.3296432748538,1.30233333333333,13
2019-03-02,12,38,517,451,968,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,0,5.5,70.0,1.34932258064516,1.3236774193548402,1.29416129032258,9
2019-03-02,13,40,483,442,925,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0,5.4,71.0,1.33426627218935,1.3081124260355,1.28361538461538,8
2019-03-02,14,41,414,499,913,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0,5.6,70.0,1.3164358974359,1.29258974358974,1.2679743589743602,10
2019-03-02,15,33,432,452,884,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.0,0,5.7,63.0,1.33826829268293,1.31729268292683,1.2885121951219498,6
2019-03-02,16,50,379,386,765,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,5.8,65.0,1.33912048192771,1.31544578313253,1.29442168674699,6
2019-03-02,17,84,361,414,775,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,0,5.9,67.0,1.31058273381295,1.28799280575539,1.27547482014388,8
2019-03-02,18,85,358,366,724,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,0,5.8,68.0,1.30754166666667,1.28629166666667,1.252125,9
2019-03-02,19,55,270,287,557,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0,5.8,71.0,1.30321052631579,1.28163157894737,1.24057894736842,10
2019-03-02,20,25,208,151,359,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,6.0,72.0,1.30122222222222,1.28122222222222,1.23566666666667,10
2019-03-02,21,23,143,170,313,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.0,0,5.5,76.0,1.34885294117647,1.32208823529412,1.2910588235294098,10
2019-03-02,22,20,112,113,225,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,0,5.5,78.0,1.379,1.359,1.279,7
2019-03-03,3,8,29,24,53,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.0,0,8.7,85.0,1.339,1.319,1.3090000000000002,7
2019-03-03,4,6,15,23,38,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,1,9.0,83.0,1.489,1.469,1.379,10
2019-03-03,5,5,21,22,43,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.2,1,8.3,92.0,1.4233529411764698,1.39864705882353,1.3411176470588202,7
2019-03-03,6,6,33,44,77,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.6,1,8.2,95.0,1.40001694915254,1.37577966101695,1.3203559322033898,11
2019-03-03,7,7,43,48,91,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.9,1,8.5,95.0,1.3858965517241395,1.3579655172413798,1.30744827586207,9
2019-03-03,8,8,56,51,107,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.5,1,8.7,95.0,1.375,1.35,1.3045,8
2019-03-03,9,15,124,127,251,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0.4,1,8.7,90.0,1.34573469387755,1.31716326530612,1.28716326530612,7
2019-03-03,10,24,226,219,445,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.0,0,8.7,87.0,1.34658620689655,1.32083908045977,1.29175862068966,8
2019-03-03,11,23,360,281,641,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,9.4,79.0,1.36264779874214,1.3369245283018898,1.31315094339623,5
2019-03-03,12,21,532,363,895,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,9.4,70.0,1.3435,1.3165,1.306125,4
2019-03-03,13,26,570,416,986,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.0,0,9.2,67.0,1.3383023255814,1.31341860465116,1.28876744186046,7
2019-03-03,14,24,533,518,1051,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,9.5,70.0,1.34066666666667,1.31066666666667,1.28566666666667,8
2019-03-03,15,23,508,557,1065,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.0,1,8.7,72.0,1.3814,1.3578,1.3266,7
2019-03-03,16,28,401,578,979,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.1,1,8.2,82.0,1.36468181818182,1.3403636363636398,1.31740909090909,7
2019-03-03,17,66,340,491,831,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.2,1,7.9,91.0,1.33502150537634,1.30921505376344,1.29631182795699,4
2019-03-03,18,55,326,418,744,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.3,1,8.1,95.0,1.33328571428571,1.3068571428571398,1.27971428571429,4
2019-03-03,19,32,222,273,495,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1.3,1,8.1,98.0,1.32627272727273,1.30172727272727,1.26490909090909,7
2019-03-03,20,16,160,196,356,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.9,1,9.2,98.0,1.379,1.3547142857142902,1.32042857142857,6
2019-03-03,21,9,101,128,229,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,2.0,1,10.2,95.0,1.3726666666666698,1.34433333333333,1.32166666666667,10
2019-03-03,22,9,78,92,170,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,1.0,1,10.1,94.0,1.379,1.359,1.279,7
2019-03-04,2,7,6,12,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.0,0,9.9,89.0,1.399,1.379,1.349,9
2019-03-04,4,11,8,12,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.0,1,10.0,86.0,1.4516315789473702,1.43163157894737,1.3611052631579,13
2019-03-04,5,16,51,38,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,1,10.5,82.0,1.4366119402985098,1.41064179104478,1.35735820895522,10
2019-03-04,6,30,210,147,357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.1,1,10.7,80.0,1.41259375,1.38728125,1.349703125,8
2019-03-04,7,36,500,426,926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.2,1,10.4,83.0,1.39269047619048,1.3675714285714298,1.33828571428571,8
2019-03-04,8,30,841,548,1389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,0,11.3,74.0,1.3895,1.36383333333333,1.33166666666667,8
2019-03-04,9,29,574,412,986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.0,1,12.6,67.0,1.38619298245614,1.35917543859649,1.3266315789473702,9
2019-03-04,10,28,527,488,1015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1.1,1,7.7,84.0,1.37509589041096,1.35023287671233,1.30338356164384,9
2019-03-04,11,32,462,479,941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.4,1,8.5,76.0,1.40016788321168,1.37564233576642,1.32542335766423,10
2019-03-04,12,25,475,526,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.2,1,7.3,80.0,1.38512244897959,1.35879591836735,1.31277551020408,10
2019-03-04,13,31,469,507,976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0.2,1,6.3,82.0,1.36653333333333,1.3386,1.29426666666667,11
2019-03-04,14,22,509,555,1064,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0.0,1,6.9,75.0,1.349,1.3231176470588202,1.279,8
2019-03-04,15,27,494,511,1005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0.0,1,5.7,84.0,1.3571,1.3327,1.2846,8
2019-03-04,16,23,561,678,1239,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0.9,1,5.3,90.0,1.3687814207650302,1.3427158469945402,1.29889071038251,9
2019-03-04,17,20,643,736,1379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,2.4,1,6.1,87.0,1.33661589403973,1.31058940397351,1.27403311258278,9
2019-03-04,18,17,460,618,1078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1.0,1,6.1,86.0,1.3168571428571398,1.29213186813187,1.24268131868132,9
2019-03-04,19,17,351,412,763,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0.8,1,6.0,88.0,1.29757142857143,1.27342857142857,1.22557142857143,9
2019-03-04,20,10,236,261,497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0.6,1,6.5,82.0,1.31814893617021,1.29878723404255,1.2407021276595702,6
2019-03-04,21,7,131,143,274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0.1,1,6.8,76.0,1.34557894736842,1.3166315789473702,1.27110526315789,6
2019-03-04,22,8,99,111,210,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0.0,0,6.8,74.0,1.379,1.359,1.279,7
2019-03-05,2,6,9,11,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0.0,0,6.6,78.0,1.379,1.359,1.319,8
2019-03-05,3,6,7,6,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0,6.5,79.0,1.359,1.339,1.2990000000000002,4
2019-03-05,4,11,13,9,22,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.0,0,6.2,82.0,1.42854545454546,1.40854545454545,1.3403636363636398,2
2019-03-05,5,26,33,35,68,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0.0,0,6.4,81.0,1.4155333333333302,1.3902,1.3286,4
2019-03-05,6,42,186,132,318,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.0,0,6.2,81.0,1.38669230769231,1.3595128205128202,1.30938461538462,7
2019-03-05,7,57,500,397,897,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0.0,0,5.9,79.0,1.37828571428571,1.35185714285714,1.29828571428572,6
2019-03-05,9,33,540,415,955,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.0,0,6.2,76.0,1.3715714285714298,1.347,1.28128571428571,3
2019-03-05,10,29,479,434,913,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.0,0,6.2,78.0,1.36153846153846,1.33669230769231,1.28315384615384,6
2019-03-05,11,28,468,470,938,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.1,1,6.4,78.0,1.3746521739130402,1.3478405797101498,1.31197101449275,4
2019-03-05,12,38,496,477,973,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.6,1,6.8,78.0,1.3633333333333302,1.3398888888888898,1.304,6
2019-03-05,13,42,531,567,1098,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0.0,0,7.7,73.0,1.35127722772277,1.32414851485149,1.29355445544555,6
2019-03-05,14,44,477,582,1059,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0.0,0,8.1,69.0,1.3430000000000002,1.317,1.275,5
2019-03-05,15,57,540,538,1078,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0.0,0,7.1,68.0,1.36635849056604,1.34333962264151,1.289,5
2019-03-05,16,56,552,689,1241,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0.0,0,6.6,72.0,1.36797590361446,1.34231325301205,1.2949638554216898,4
2019-03-05,17,50,694,756,1450,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.0,0,6.2,74.0,1.33211475409836,1.30859016393443,1.26096721311475,6
2019-03-05,18,49,516,660,1176,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,5.7,79.0,1.31799441340782,1.29341340782123,1.24860893854749,6
2019-03-05,19,49,329,492,821,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.0,0,5.1,83.0,1.29478512396694,1.27313223140496,1.22800826446281,2
2019-03-05,20,48,234,283,517,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,4.6,86.0,1.31541509433962,1.29428301886792,1.24164150943396,1
2019-03-05,21,31,162,176,338,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,0,4.4,87.0,1.3321914893617,1.30623404255319,1.2675106382978705,6
2019-03-05,22,27,87,99,186,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0,4.3,89.0,1.379,1.359,1.279,6
2019-03-06,2,16,8,9,17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0,3.7,86.0,1.379,1.359,1.319,3
2019-03-06,3,25,10,9,19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,0,3.5,84.0,1.359,1.339,1.2990000000000002,3
2019-03-06,4,36,7,9,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0,3.4,83.0,1.4134,1.4006,1.3258,5
2019-03-06,5,56,42,36,78,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0,3.5,82.0,1.41785714285714,1.39214285714286,1.33128571428571,6
2019-03-06,6,67,204,128,332,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,0,3.3,85.0,1.37863855421687,1.35189156626506,1.30719277108434,7
2019-03-06,7,79,493,403,896,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,3.6,85.0,1.36306976744186,1.33632558139535,1.29202325581395,9
2019-03-06,8,63,791,536,1327,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0,4.3,83.0,1.3515,1.323375,1.284625,10
2019-03-06,9,60,581,459,1040,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,5.4,78.0,1.3462941176470602,1.32182352941176,1.28076470588235,9
2019-03-06,10,54,519,422,941,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,1,5.3,82.0,1.364,1.339,1.294,5
2019-03-06,11,43,506,505,1011,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1,5.7,85.0,1.3792857142857098,1.35633333333333,1.3197619047618998,4
2019-03-06,12,34,475,514,989,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0.0,1,6.3,85.0,1.3623695652173895,1.33628260869565,1.29747826086957,5
2019-03-06,13,40,510,530,1040,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.0,1,7.2,82.0,1.34547887323944,1.3191408450704198,1.28477464788732,5
2019-03-06,14,54,422,561,983,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.2,1,7.2,84.0,1.34435714285714,1.31578571428571,1.27542857142857,5
2019-03-06,15,49,478,588,1066,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,0,8.2,78.0,1.34813978494624,1.32340860215054,1.27469892473118,7
2019-03-06,16,35,558,697,1255,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.0,1,8.8,77.0,1.3593349282296698,1.33445454545454,1.28713397129187,4
2019-03-06,17,31,699,754,1453,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,1,9.1,77.0,1.3290799999999998,1.30324,1.25956,7
2019-03-06,18,30,492,611,1103,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.4,1,8.7,82.0,1.30657396449704,1.28302366863905,1.23130769230769,8
2019-03-06,19,25,366,422,788,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,1.2,1,8.3,89.0,1.2868640776699,1.26453398058252,1.20618446601942,6
2019-03-06,20,22,236,278,514,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1.2,1,8.4,91.0,1.31983333333333,1.2990000000000002,1.2365,8
2019-03-06,21,14,135,183,318,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.5,1,8.4,91.0,1.33711320754717,1.31296226415094,1.24635849056604,6
2019-03-06,22,14,94,126,220,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5,1,8.3,91.0,1.379,1.359,1.279,8
2019-03-07,2,14,8,12,20,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1,9.2,84.0,1.369,1.349,1.3090000000000002,6
2019-03-07,3,16,9,10,19,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,1,9.1,84.0,1.349,1.329,1.289,8
2019-03-07,4,34,12,14,26,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,0,8.7,86.0,1.329,1.3090000000000002,1.2465,5
2019-03-07,5,58,47,36,83,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,0,8.8,86.0,1.42102127659575,1.39293617021276,1.33389361702128,5
2019-03-07,6,67,176,139,315,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,0,9.0,85.0,1.3719896907216498,1.34250515463918,1.28961855670103,9
2019-03-07,7,69,486,380,866,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,1,9.2,85.0,1.359,1.33373684210526,1.2821578947368402,10
2019-03-07,8,57,848,541,1389,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,1,9.4,85.0,1.359,1.329,1.279,7
2019-03-07,9,48,562,444,1006,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0,10.2,79.0,1.33718181818182,1.30627272727273,1.26354545454545,6
2019-03-07,10,44,508,423,931,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,1,10.0,81.0,1.34371264367816,1.31865517241379,1.26877011494253,8
2019-03-07,11,30,467,502,969,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.0,1,11.9,70.0,1.383375,1.35858333333333,1.3111875,7
2019-03-07,12,17,497,485,982,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0.0,1,8.6,78.0,1.3636,1.335,1.2877,10
2019-03-07,13,27,542,571,1113,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.1,1,7.9,80.0,1.3423,1.315,1.2698,6
2019-03-07,14,27,496,558,1054,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0.0,1,9.5,67.0,1.3339180327868798,1.3090000000000002,1.2573606557377,7
2019-03-07,15,29,524,629,1153,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.0,0,9.5,62.0,1.33312844036697,1.3083577981651398,1.25239449541284,6
2019-03-07,16,30,590,705,1295,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.0,0,9.6,61.0,1.34732258064516,1.32216129032258,1.26687096774193,8
2019-03-07,17,36,706,718,1424,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.0,0,9.3,63.0,1.32453398058252,1.2995825242718402,1.2408446601941698,10
2019-03-07,18,25,530,586,1116,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,7.9,72.0,1.30312213740458,1.27831297709923,1.22648091603054,11
2019-03-07,19,28,372,522,894,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.0,1,7.0,82.0,1.28799082568807,1.2633119266055,1.20826605504587,9
2019-03-07,20,17,304,329,633,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.9,1,6.5,85.0,1.3168571428571398,1.29542857142857,1.23185714285714,9
2019-03-07,21,13,170,200,370,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,1.2,1,5.6,84.0,1.32793617021277,1.30389361702128,1.24559574468085,7
2019-03-07,22,11,122,145,267,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.0,0,6.1,80.0,1.379,1.359,1.279,7
2019-03-08,2,4,5,6,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,2.1,1,5.7,91.0,1.379,1.359,1.2990000000000002,3
2019-03-08,3,5,6,12,18,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.5,1,5.5,95.0,1.359,1.314,1.254,3
2019-03-08,4,9,10,12,22,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.9,1,6.0,94.0,1.4194545454545502,1.3994545454545502,1.33218181818182,7
2019-03-08,5,21,46,28,74,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.1,1,6.2,92.0,1.42178481012658,1.39672151898734,1.32191139240506,8
2019-03-08,6,34,181,130,311,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.2,1,6.2,94.0,1.38368085106383,1.35825531914894,1.29123404255319,7
2019-03-08,7,56,457,354,811,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0.1,1,5.5,89.0,1.364,1.33844444444444,1.28122222222222,10
2019-03-08,8,59,776,497,1273,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0.0,1,5.7,72.0,1.3497692307692302,1.32515384615385,1.26669230769231,12
2019-03-08,9,46,548,430,978,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0.0,1,6.4,66.0,1.34540625,1.3224375,1.26275,13
2019-03-08,10,43,488,471,959,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.0,0,6.8,62.0,1.3506666666666698,1.3237619047619098,1.26614285714286,11
2019-03-08,11,46,512,491,1003,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0.0,1,6.9,61.0,1.3831176470588202,1.3580196078431397,1.3004705882353,11
2019-03-08,12,49,571,574,1145,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0.0,0,7.4,57.0,1.3686052631578898,1.34123684210526,1.27584210526316,7
2019-03-08,13,63,639,652,1291,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0.0,0,7.7,55.0,1.36026436781609,1.33405747126437,1.26854022988506,5
2019-03-08,14,60,597,676,1273,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0.0,1,6.6,63.0,1.35252941176471,1.32252941176471,1.26252941176471,5
2019-03-08,15,53,618,696,1314,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0.0,1,6.8,60.0,1.3838275862068998,1.36244827586207,1.2921034482758602,7
2019-03-08,16,41,549,630,1179,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.0,1,6.5,67.0,1.37844444444444,1.35233333333333,1.28677777777778,6
